"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","city","statezip","House_Age","monthHS","dayHS","sqft_basement_Categorized"
1040000,"4","3.5",3900,8391,"2","0","0","3",3900,0,"Kirkland","WA 98033",8,"05","07","0"
425000,"2","2.5",1150,1027,"3","0","0","3",1150,0,"Seattle","WA 98103",6,"05","07","0"
365000,"5","2.75",2410,5003,"1","0","0","3",1410,1000,"Seattle","WA 98118",6,"05","07","2"
417250,"3","2.25",1606,1452,"3","0","0","3",1606,0,"Seattle","WA 98125",5,"05","07","0"
615000,"2","1",1540,6872,"1","0","0","4",820,720,"Seattle","WA 98119",25,"05","08","2"
403000,"3","2.75",2090,8354,"2","0","0","3",2090,0,"Duvall","WA 98019",102,"05","08","0"
258000,"4","1.75",1730,8320,"1","0","0","3",1230,500,"Federal Way","WA 98023",10,"05","08","1"
533000,"3","1",1670,4080,"1","0","0","3",1170,500,"Seattle","WA 98115",3,"05","08","1"
537500,"4","2.5",2550,4630,"2","0","0","3",2550,0,"Sammamish","WA 98075",9,"05","08","0"
262000,"4","2.5",2020,6236,"2","0","0","3",2020,0,"Algona","WA 98001",12,"05","08","0"
753888,"4","2.5",2660,5500,"2","0","2","3",2660,0,"Issaquah","WA 98029",11,"05","08","0"
134000,"2","1.5",980,5000,"2","0","0","3",980,0,"Skykomish","WA 98288",11,"05","08","0"
205000,"2","1",720,5040,"1","0","0","3",720,0,"Seattle","WA 98106",9,"05","08","0"
553650,"2","2.5",1360,1349,"2","0","0","3",1050,310,"Seattle","WA 98112",17,"05","08","1"
559950,"2","2",1870,4950,"1","0","0","3",1870,0,"Redmond","WA 98053",8,"05","08","0"
260000,"4","1.5",2130,8800,"1","0","0","3",1100,1030,"Kent","WA 98032",11,"05","08","2"
270000,"4","2.5",1810,6509,"2","0","0","3",1810,0,"Kent","WA 98042",20,"05","08","0"
295000,"2","1.75",2200,89298,"1","0","0","3",1100,1100,"Issaquah","WA 98027",1,"05","08","3"
719000,"3","2.5",1690,4500,"1.5","0","1","4",1690,0,"Seattle","WA 98116",86,"05","08","0"
266000,"3","2.5",1940,8547,"1","0","0","3",1460,480,"Kent","WA 98030",25,"05","08","1"
325900,"4","2.5",2320,6270,"2","0","0","3",2320,0,"Kent","WA 98042",11,"05","08","0"
647500,"4","1.75",2060,26036,"1","0","0","4",1160,900,"Normandy Park","WA 98166",26,"05","08","2"
1039000,"4","1",3410,5000,"2","0","0","5",2190,1220,"Seattle","WA 98144",104,"05","08","3"
569000,"4","2.25",2250,41688,"2","0","0","3",2250,0,"Redmond","WA 98053",34,"05","08","0"
515000,"2","1",1060,4960,"1","0","0","3",1060,0,"Seattle","WA 98103",11,"05","08","0"
207000,"3","1",1490,8995,"1","0","0","4",1490,0,"Seattle","WA 98168",35,"05","08","0"
780000,"4","1.75",2480,9195,"1","0","0","3",1390,1090,"Bellevue","WA 98004",9,"05","08","3"
489990,"5","2.25",2440,20828,"1.5","0","0","4",2440,0,"Kent","WA 98042",39,"05","08","0"
335000,"3","1.5",2240,87625,"1.5","0","0","2",1480,760,"Auburn","WA 98092",34,"05","08","2"
295000,"3","2.5",1920,7229,"2","0","0","3",1920,0,"Federal Way","WA 98003",21,"05","08","0"
385000,"3","1.75",1890,9920,"1","0","0","3",1230,660,"Seattle","WA 98125",70,"05","08","2"
350000,"4","1.75",2250,13515,"1","0","0","4",2150,100,"Kent","WA 98030",13,"05","08","1"
716500,"4","2.5",3290,6465,"2","0","0","3",3290,0,"Sammamish","WA 98075",12,"05","08","0"
228000,"4","1.75",2000,6120,"1","0","0","3",1100,900,"Seattle","WA 98178",21,"05","08","2"
538000,"4","1.75",1840,9600,"1","0","0","3",1220,620,"Redmond","WA 98052",3,"05","08","2"
530000,"3","1.75",1980,6760,"1","0","0","4",1980,0,"Bellevue","WA 98008",41,"05","08","0"
1750000,"6","3",3510,5760,"2.5","0","0","4",3510,0,"Seattle","WA 98112",24,"05","08","0"
636000,"2","1.75",1230,3600,"1.5","0","0","5",1230,0,"Seattle","WA 98119",89,"05","08","0"
535000,"4","2.5",2280,65836,"2","0","0","3",2280,0,"Woodinville","WA 98077",11,"05","08","0"
1500000,"3","1.75",2430,12757,"1","0","2","4",1340,1090,"Bellevue","WA 98004",62,"05","08","3"
868500,"3","2.5",2920,3942,"3","0","0","3",2920,0,"Renton","WA 98056",6,"05","08","0"
530000,"4","2.75",2280,2850,"1.5","0","0","4",1540,740,"Seattle","WA 98115",84,"05","08","2"
450000,"3","2",1510,43560,"1","0","0","3",1510,0,"Woodinville","WA 98077",9,"05","08","0"
229000,"3","2.5",1190,3000,"2","0","0","3",1190,0,"Tukwila","WA 98178",12,"05","08","0"
1307000,"5","3.25",2800,3200,"1.5","0","0","5",1910,890,"Seattle","WA 98109",12,"05","08","2"
595000,"3","2.5",1750,3354,"2","0","0","4",1750,0,"Kirkland","WA 98033",23,"05","08","0"
660000,"3","1.75",1320,5750,"1.5","0","0","5",1320,0,"Seattle","WA 98116",96,"05","08","0"
347500,"4","2.5",2460,7350,"2","0","0","3",2460,0,"Federal Way","WA 98023",25,"05","08","0"
297950,"3","2",1240,10800,"1","0","0","3",1240,0,"Renton","WA 98058",4,"05","08","0"
245000,"3","1.5",1260,7964,"1","0","0","4",1260,0,"Des Moines","WA 98148",5,"05","08","0"
543200,"6","2.25",2820,15600,"1.5","0","2","5",1970,850,"Burien","WA 98166",74,"05","08","2"
1250000,"4","3.25",3820,24166,"2","0","1","4",3310,510,"Mercer Island","WA 98040",24,"05","08","1"
413450,"3","2.5",1540,1614,"3","0","0","3",1470,70,"Seattle","WA 98103",6,"05","08","1"
330000,"2","2",1550,435600,"1.5","0","0","2",1550,0,"Snoqualmie","WA 98065",42,"05","08","0"
424500,"3","1.75",1460,7700,"1","0","0","3",1460,0,"Redmond","WA 98052",0,"05","08","0"
230000,"3","1",1390,16000,"1","0","0","4",1390,0,"Algona","WA 98001",13,"05","08","0"
930000,"3","3.25",2640,4080,"2","0","0","3",1840,800,"Seattle","WA 98105",14,"05","08","2"
349000,"3","1.75",1590,9620,"1","0","0","3",1590,0,"Renton","WA 98059",14,"05","08","0"
835000,"4","2",1910,6960,"1.5","0","0","5",1910,0,"Seattle","WA 98103",73,"05","08","0"
988500,"3","2.75",2015,16807,"2","1","4","3",2015,0,"Burien","WA 98166",7,"05","08","0"
5e+05,"3","1.75",1410,1197,"3","0","0","3",1410,0,"Seattle","WA 98103",102,"05","08","0"
499000,"2","1.5",1110,957,"2","0","0","3",930,180,"Seattle","WA 98119",9,"05","08","1"
321950,"2","1.25",860,1277,"2","0","0","3",860,0,"Seattle","WA 98144",7,"05","08","0"
494000,"3","2.5",2310,4729,"2","0","0","3",2310,0,"Kenmore","WA 98028",3,"05","08","0"
441750,"2","1.5",1020,1060,"3","0","0","3",1020,0,"Seattle","WA 98103",6,"05","08","0"
985000,"4","2.25",4230,37769,"2","0","0","3",4230,0,"Woodinville","WA 98077",25,"05","09","0"
352000,"3","2.25",1640,11050,"1","0","0","4",1640,0,"Renton","WA 98059",42,"05","09","0"
839900,"4","3.5",3810,13592,"1","0","1","3",2560,1250,"Renton","WA 98056",91,"05","09","3"
765000,"4","2.75",2790,10819,"2","0","0","3",2790,0,"Issaquah","WA 98027",18,"05","09","0"
224500,"4","1",1430,8355,"1.5","0","0","4",1430,0,"Auburn","WA 98092",31,"05","09","0"
254000,"3","2.5",1850,4597,"2","0","0","3",1850,0,"Covington","WA 98042",11,"05","09","0"
255000,"2","1",960,28717,"1","0","0","4",960,0,"Vashon","WA 98070",30,"05","09","0"
610000,"3","3",2480,45302,"1","0","0","4",1620,860,"Woodinville","WA 98077",22,"05","09","2"
920000,"4","3",3750,11025,"2","0","0","3",3750,0,"Sammamish","WA 98074",38,"05","09","0"
402500,"4","2.5",2600,11951,"2","0","0","3",2600,0,"Federal Way","WA 98023",14,"05","09","0"
280950,"3","1.75",1390,8700,"1","0","3","4",840,550,"Renton","WA 98057",25,"05","09","2"
604000,"4","2.5",2260,7753,"2","0","0","3",2260,0,"Issaquah","WA 98029",25,"05","09","0"
565000,"4","2.25",2470,7447,"2","0","0","3",2470,0,"Lake Forest Park","WA 98155",30,"05","09","0"
255000,"2","1",810,7980,"1","0","0","1",810,0,"Seattle","WA 98146",86,"05","09","0"
2400000,"3","2.25",3000,11665,"1.5","1","4","3",3000,0,"Sammamish","WA 98075",13,"05","09","0"
195000,"2","1",720,18000,"1","0","0","3",720,0,"Seattle","WA 98178",9,"05","09","0"
275000,"3","1.5",1390,48257,"1","0","0","3",1390,0,"Fall City","WA 98024",1,"05","09","0"
490000,"2","1",1840,3300,"1.5","0","0","4",1130,710,"Seattle","WA 98107",104,"05","09","2"
505000,"3","2.5",2100,5824,"2","0","2","3",2100,0,"Snoqualmie","WA 98065",15,"05","09","0"
303500,"3","1.5",1060,10464,"1","0","0","4",1060,0,"Kirkland","WA 98034",41,"05","09","0"
270000,"3","1.5",1500,6337,"1","0","0","5",1500,0,"Seattle","WA 98125",61,"05","09","0"
323000,"4","2.75",1970,7213,"1","0","0","3",1170,800,"Renton","WA 98058",10,"05","09","2"
382000,"3","3.25",1410,1253,"3","0","0","3",1410,0,"Seattle","WA 98103",9,"05","09","0"
1370000,"4","2.75",3720,9450,"1","0","4","5",1960,1760,"Bellevue","WA 98006",52,"05","09","4"
280000,"4","2",2190,14439,"1","0","0","4",1180,1010,"Auburn","WA 98001",37,"05","09","2"
260000,"3","2",1920,8075,"1","0","0","4",1510,410,"Federal Way","WA 98023",45,"05","09","1"
201500,"3","1",1160,8320,"1","0","0","4",1160,0,"Kent","WA 98032",55,"05","09","0"
1157200,"4","4.25",5860,52889,"2","0","0","4",4910,950,"Woodinville","WA 98072",18,"05","09","2"
536500,"4","1.75",2000,4000,"1.5","0","0","5",1450,550,"Seattle","WA 98126",88,"05","09","2"
248000,"4","3",2163,5883,"2","0","0","3",2163,0,"Algona","WA 98001",8,"05","09","0"
532000,"5","3",3480,57499,"1","0","0","4",2340,1140,"Issaquah","WA 98027",22,"05","09","3"
580000,"4","2.5",2840,6268,"2","0","0","3",2840,0,"Kenmore","WA 98028",8,"05","09","0"
463000,"2","1",1150,4400,"1","0","0","4",1150,0,"Seattle","WA 98112",109,"05","09","0"
742500,"4","2.75",3100,3773,"2","0","0","3",2000,1100,"Seattle","WA 98122",18,"05","09","3"
590000,"4","2.25",2430,32496,"1","0","0","3",2430,0,"Woodinville","WA 98077",21,"05","09","0"
312000,"4","2.25",1930,7452,"1","0","0","3",1430,500,"Kent","WA 98031",30,"05","09","1"
511555,"3","2",1400,7293,"1","0","0","4",1400,0,"Bellevue","WA 98008",51,"05","09","0"
583000,"4","2.5",2660,4000,"2","0","0","3",2660,0,"Redmond","WA 98053",13,"05","09","0"
290000,"4","2.5",2000,13300,"1","0","0","4",1200,800,"Auburn","WA 98001",46,"05","09","2"
311100,"4","2.25",2130,8078,"1","0","0","4",1380,750,"Renton","WA 98055",37,"05","09","2"
491300,"3","1.75",1750,11340,"1","0","1","4",1300,450,"Sammamish","WA 98074",27,"05","09","1"
330000,"4","2.5",1940,3784,"2","0","0","3",1940,0,"Renton","WA 98058",11,"05","09","0"
481450,"3","2",1410,4800,"1","0","0","3",1410,0,"Seattle","WA 98117",18,"05","09","0"
234950,"3","1",1360,9948,"1","0","0","3",1360,0,"Black Diamond","WA 98010",10,"05","09","0"
251000,"3","1.75",1220,7250,"1","0","0","3",1220,0,"North Bend","WA 98045",11,"05","09","0"
782000,"4","2.5",2830,20345,"2","0","0","3",1980,850,"Bellevue","WA 98004",0,"05","09","2"
833000,"4","2.75",3780,10308,"2","0","0","3",3780,0,"Sammamish","WA 98075",15,"05","09","0"
542500,"4","2.5",2330,14289,"2","0","0","4",2330,0,"Bellevue","WA 98007",14,"05","09","0"
851000,"3","2.5",3560,107290,"2","0","0","3",3560,0,"Redmond","WA 98053",14,"05","09","0"
415000,"4","2.25",3060,48787,"2","0","0","3",3060,0,"Ravensdale","WA 98051",22,"05","09","0"
252500,"3","1",1030,6127,"1","0","0","3",880,150,"Seattle","WA 98125",2,"05","09","1"
336900,"3","1.75",1780,120661,"1","0","0","4",1780,0,"Duvall","WA 98019",35,"05","09","0"
225000,"3","2.5",2000,9202,"2","0","0","4",2000,0,"Maple Valley","WA 98038",22,"05","09","0"
270000,"3","2",1690,9583,"1","0","0","4",1690,0,"Renton","WA 98059",45,"05","09","0"
1702500,"5","4.5",5190,23716,"2","0","2","3",3390,1800,"Mercer Island","WA 98040",14,"05","09","4"
536000,"3","1.75",1300,5413,"1.5","0","0","3",1300,0,"Seattle","WA 98115",22,"05","09","0"
445000,"2","2",1150,6634,"1","0","0","3",860,290,"Seattle","WA 98115",18,"05","09","1"
320000,"4","2.25",2310,7490,"2","0","0","3",2310,0,"Renton","WA 98055",34,"05","09","0"
769900,"4","3.5",2730,3047,"2","0","0","3",2400,330,"Seattle","WA 98116",8,"05","09","1"
557000,"4","2.5",2840,4500,"2","0","0","3",2840,0,"Kenmore","WA 98028",102,"05","09","0"
212000,"2","1.5",1020,1525,"2","0","0","3",1020,0,"Seattle","WA 98133",11,"05","09","0"
8e+05,"4","3.25",3540,159430,"2","0","0","3",3540,0,"Carnation","WA 98014",7,"05","09","0"
2238888,"5","6.5",7270,130017,"2","0","0","3",6420,850,"Issaquah","WA 98029",4,"05","09","2"
324000,"3","2.25",998,904,"2","0","0","3",798,200,"Seattle","WA 98117",7,"05","09","1"
549900,"5","2.75",3060,7015,"1","0","0","5",1600,1460,"Seattle","WA 98146",35,"05","10","3"
320000,"3","2.5",2130,6969,"2","0","0","3",2130,0,"Maple Valley","WA 98038",11,"05","10","0"
875000,"4","2",2520,6000,"1","0","0","3",1400,1120,"Seattle","WA 98103",7,"05","10","3"
394950,"3","2.5",1350,1250,"3","0","0","3",1270,80,"Seattle","WA 98136",8,"05","10","1"
842500,"4","2.5",2160,5298,"2.5","0","0","4",2160,0,"Seattle","WA 98122",112,"05","11","0"
885000,"4","2.5",2830,5000,"2","0","0","3",2830,0,"Seattle","WA 98105",19,"05","12","0"
453246,"3","2.5",2010,2287,"2","0","0","3",1390,620,"Issaquah","WA 98029",0,"05","12","2"
927000,"4","2.75",3300,12090,"2","0","0","3",3300,0,"Clyde Hill","WA 98004",61,"05","12","0"
490000,"2","2.5",1230,1391,"2","0","0","3",870,360,"Seattle","WA 98112",11,"05","12","1"
341000,"3","1.5",1720,7119,"1.5","0","0","4",1720,0,"Shoreline","WA 98155",62,"05","12","0"
235000,"1","1",810,2451,"1","0","0","5",810,0,"Seattle","WA 98126",73,"05","12","0"
1200000,"3","1.75",1560,8078,"1.5","1","4","4",1560,0,"Mercer Island","WA 98040",86,"05","12","0"
9e+05,"4","3.25",4700,38412,"2","0","0","3",3420,1280,"Bellevue","WA 98005",36,"05","12","3"
255000,"2","1",1220,2500,"1","0","0","3",770,450,"Seattle","WA 98126",8,"05","12","1"
1575000,"5","2.75",3650,20150,"1","0","0","4",2360,1290,"Bellevue","WA 98004",39,"05","12","3"
876650,"3","3.25",2170,12508,"1.5","0","0","5",1650,520,"Mercer Island","WA 98040",44,"05","12","1"
540000,"4","2.25",2540,228254,"1","0","0","3",1450,1090,"Duvall","WA 98019",5,"05","12","3"
750000,"4","2.5",2980,4930,"2","0","0","3",2890,90,"Bellevue","WA 98006",14,"05","12","1"
582000,"4","1.75",2120,4650,"1","0","1","3",1190,930,"Seattle","WA 98117",20,"05","12","2"
1315000,"4","3.5",3460,3997,"2","0","0","3",2560,900,"Seattle","WA 98103",11,"05","12","2"
410000,"3","2.25",2200,16921,"2","0","0","3",2200,0,"Maple Valley","WA 98038",14,"05","12","0"
360000,"4","2",1730,5500,"1","0","0","5",1010,720,"Seattle","WA 98106",71,"05","12","2"
1015000,"3","2.5",2920,34527,"1","0","4","4",1800,1120,"Seattle","WA 98116",31,"05","12","3"
225000,"3","1",990,8012,"1","0","0","4",990,0,"Renton","WA 98058",48,"05","12","0"
647000,"4","2.5",3040,6887,"2","0","0","3",3040,0,"Sammamish","WA 98074",15,"05","12","0"
950000,"5","3",4530,258746,"1.5","0","0","4",3200,1330,"Woodinville","WA 98077",11,"05","12","3"
335000,"3","2.5",1940,4927,"2","0","0","3",1940,0,"Renton","WA 98058",11,"05","12","0"
210000,"3","2.5",1040,2643,"2","0","0","3",720,320,"Seattle","WA 98118",11,"05","12","1"
522000,"4","2.25",1800,8623,"1","0","0","4",1360,440,"Kirkland","WA 98033",34,"05","12","1"
770000,"3","1.75",1720,5000,"1","0","0","3",1720,0,"Seattle","WA 98122",0,"05","12","0"
499950,"3","1",980,6380,"1","0","0","3",760,220,"Seattle","WA 98115",20,"05","12","1"
751000,"4","2.5",3110,6142,"2","0","0","3",3110,0,"Redmond","WA 98052",11,"05","12","0"
330000,"5","3",2100,7715,"1","0","0","3",1250,850,"Burien","WA 98168",91,"05","12","2"
850000,"4","1.75",2350,11914,"1","0","0","4",2350,0,"Mercer Island","WA 98040",13,"05","12","0"
947500,"4","2.25",3290,12329,"1.5","0","0","4",3290,0,"Mercer Island","WA 98040",46,"05","12","0"
302000,"5","2.25",2180,7813,"2","0","0","3",2180,0,"Maple Valley","WA 98038",28,"05","12","0"
5e+05,"2","2.25",1290,1334,"3","0","0","3",1290,0,"Seattle","WA 98107",7,"05","12","0"
201000,"3","1",1460,9750,"1","0","0","4",1460,0,"Kent","WA 98042",45,"05","12","0"
265000,"2","1",1290,2828,"2","0","0","3",1290,0,"Redmond","WA 98053",6,"05","12","0"
870300,"4","2.5",2350,3150,"1.5","0","0","4",1690,660,"Seattle","WA 98103",104,"05","12","2"
339000,"3","1",1080,8100,"1","0","0","4",1080,0,"Shoreline","WA 98155",5,"05","12","0"
690000,"4","2.5",2670,13463,"2","0","0","4",2670,0,"Issaquah","WA 98029",25,"05","12","0"
788000,"4","3.25",3680,5759,"2","0","0","3",2840,840,"Issaquah","WA 98027",11,"05","12","2"
315275,"3","1.75",1440,8040,"1","0","0","3",960,480,"Seattle","WA 98125",20,"05","12","1"
505000,"4","1.75",1940,4800,"1","0","0","5",1030,910,"Seattle","WA 98122",58,"05","12","2"
368000,"3","1",1280,9898,"1","0","0","3",1280,0,"Woodinville","WA 98072",17,"05","12","0"
947500,"3","2.75",2980,27144,"1.5","1","2","5",2180,800,"Burien","WA 98166",97,"05","12","2"
156000,"3","1",970,8580,"1","0","0","3",970,0,"Federal Way","WA 98003",25,"05","12","0"
610000,"4","3",2110,5000,"1.5","0","2","4",1640,470,"Seattle","WA 98136",84,"05","12","1"
192000,"2","1",700,10540,"1","0","0","3",700,0,"Normandy Park","WA 98166",61,"05","12","0"
910000,"3","2",2700,6120,"1","0","0","4",1350,1350,"Seattle","WA 98115",52,"05","12","3"
1300000,"4","3.25",2330,9687,"2","0","3","3",2330,0,"Seattle","WA 98112",96,"05","12","0"
1346400,"5","1.75",3380,20021,"1","0","0","4",1690,1690,"Clyde Hill","WA 98004",51,"05","12","4"
840000,"4","2.75",2600,2750,"1.5","0","0","3",1620,980,"Seattle","WA 98109",78,"05","12","2"
3e+05,"2","1.75",1360,8100,"1","0","0","3",860,500,"Seattle","WA 98177",39,"05","12","1"
110000,"3","1",1250,53143,"1","0","0","5",1250,0,"Maple Valley","WA 98038",69,"05","12","0"
746000,"3","2.5",2620,8950,"2","0","0","3",2620,0,"Bellevue","WA 98006",22,"05","12","0"
211000,"3","1.5",1350,7620,"1","0","0","5",1350,0,"Burien","WA 98166",73,"05","12","0"
675000,"4","3",2400,3340,"1","0","0","4",1200,1200,"Seattle","WA 98107",50,"05","12","3"
734200,"4","2.5",2760,5000,"1.5","0","0","5",1680,1080,"Seattle","WA 98107",44,"05","12","3"
1225000,"4","2.25",3070,16028,"1","0","3","3",1870,1200,"Mercer Island","WA 98040",38,"05","12","3"
630000,"4","2",1770,6000,"2","0","0","5",1770,0,"Seattle","WA 98199",33,"05","12","0"
1264000,"4","3.75",3490,9170,"2","0","0","3",3490,0,"Bellevue","WA 98004",102,"05","12","0"
301500,"2","1.5",830,1333,"2","0","0","3",830,0,"Seattle","WA 98136",9,"05","12","0"
369000,"2","2.5",980,895,"2","0","0","3",670,310,"Seattle","WA 98116",5,"05","12","1"
635000,"3","2.5",1570,1433,"3","0","0","3",1570,0,"Seattle","WA 98103",4,"05","12","0"
1033888,"4","3.25",3270,5187,"2","0","0","3",3110,160,"Redmond","WA 98052",0,"05","12","1"
383000,"4","2.5",2160,6223,"2","0","0","3",2160,0,"Maple Valley","WA 98038",4,"05","12","0"
1050000,"4","3.75",3280,11000,"2","0","0","3",2320,960,"Kirkland","WA 98033",6,"05","12","2"
819900,"5","2.75",3150,7119,"2","0","0","3",3150,0,"Redmond","WA 98052",91,"05","13","0"
625000,"3","3.5",1810,1846,"2","0","0","4",1440,370,"Seattle","WA 98122",5,"05","13","1"
651000,"4","2.5",2740,7140,"2","0","0","3",2740,0,"Sammamish","WA 98074",21,"05","13","0"
480000,"5","4.75",3830,35000,"1","0","0","3",2130,1700,"Woodinville","WA 98077",38,"05","13","4"
757000,"3","3.25",3190,5283,"2","0","0","3",3190,0,"Issaquah","WA 98029",7,"05","13","0"
460000,"3","2.25",2350,10450,"1","0","0","3",1390,960,"Kenmore","WA 98028",10,"05","13","2"
267345,"4","2.25",2510,8165,"1","0","0","4",1610,900,"Federal Way","WA 98023",42,"05","13","2"
530000,"2","2",1680,4950,"1","0","0","3",1680,0,"Redmond","WA 98053",8,"05","13","0"
449500,"3","2",1770,6610,"1","0","0","4",960,810,"Shoreline","WA 98133",35,"05","13","2"
373000,"5","2.5",3001,5710,"2","0","0","3",3001,0,"Kent","WA 98030",8,"05","13","0"
525000,"5","3",2450,4591,"2","0","0","3",2450,0,"Seattle","WA 98117",20,"05","13","0"
777000,"3","3.25",3610,59677,"2","0","0","3",2440,1170,"Issaquah","WA 98027",11,"05","13","3"
523000,"3","1.5",1240,7735,"1","0","0","4",1240,0,"Bellevue","WA 98008",13,"05","13","0"
628000,"4","2",2260,6000,"1","0","0","3",1430,830,"Seattle","WA 98115",10,"05","13","2"
581000,"4","1.75",2090,8164,"1","0","0","4",1070,1020,"Redmond","WA 98052",51,"05","13","2"
415000,"3","1.75",1960,5000,"1","0","0","5",980,980,"Seattle","WA 98108",30,"05","13","2"
1895000,"5","2.25",3120,16672,"2","0","0","4",3120,0,"Yarrow Point","WA 98004",45,"05","13","0"
225000,"3","1.5",1250,7500,"1","0","0","3",1250,0,"Kent","WA 98030",3,"05","13","0"
287000,"3","2.25",1490,9600,"1","0","0","4",1170,320,"Duvall","WA 98019",27,"05","13","1"
799200,"6","3",2890,2370,"2.5","0","0","3",2290,600,"Seattle","WA 98102",0,"05","13","2"
239950,"3","1",1900,33888,"1.5","0","0","4",1900,0,"Auburn","WA 98001",32,"05","13","0"
591000,"3","1.75",1680,2400,"1","0","0","5",870,810,"Seattle","WA 98122",58,"05","13","2"
7e+05,"3","2.5",2030,8398,"2","0","0","4",2030,0,"Bellevue","WA 98008",39,"05","13","0"
475000,"4","2.5",3740,8700,"1","0","0","3",2260,1480,"Renton","WA 98058",11,"05","13","3"
575000,"3","1.75",1580,11750,"1","0","0","4",1180,400,"Seattle","WA 98118",15,"05","13","1"
771000,"3","2.25",1780,6120,"1.5","0","0","4",1390,390,"Seattle","WA 98122",87,"05","13","1"
155000,"2","1",910,6232,"1","0","0","3",910,0,"Seattle","WA 98118",12,"05","13","0"
550000,"7","4",3440,8100,"2","0","0","3",3440,0,"Seattle","WA 98103",0,"05","13","0"
350000,"3","2.5",2010,14298,"2","0","0","3",2010,0,"Vashon","WA 98070",10,"05","13","0"
591000,"4","2.25",2710,38180,"2","0","0","4",2710,0,"Woodinville","WA 98077",37,"05","13","0"
2555000,"4","2.5",5300,26211,"2","1","2","2",4570,730,"Seattle","WA 98105",91,"05","13","2"
